user,item,rating
2293,119268,5
2293,100287,5
2293,74170,5
2293,90683,5
2293,11333,5
2387,53219,3
2387,41734,3
2387,66229,5
2387,81116,5
2387,7932,5
2387,71677,5
2387,10851,5
2387,75530,5
2387,131996,5
2387,74035,5
2387,59546,5
2387,52494,5
2387,4979,5
2387,59867,5
2387,36454,5
2387,108898,4
2387,1137,5
2387,119268,5
9248,5122,5
9248,2100,5
9248,75523,5
9248,8099,5
9248,110482,5
9248,25016,5
9248,46896,5
9248,1992,5
9248,126147,5
9956,25707,5
9956,98765,4
9956,42798,5
9956,21558,5
9956,122892,4
9956,126147,5
9956,32333,5
9956,127325,5
9956,1992,5
3425,108938,5
3425,105169,5
3425,109060,5
3425,25707,5
3425,78676,5
3425,115776,5
3425,108898,4
3425,24059,5
3425,56733,5
3425,121508,5
3425,40645,5
9346,62227,5
9346,38369,5
9346,96841,5
9346,131021,5
9346,45133,5
9346,84910,5
9346,44212,5
9346,71865,5
9346,119397,5
9346,54742,5
9346,93019,5
9346,126056,3
601,48465,3
601,98864,1
601,108938,5
601,111293,5
601,36398,5
601,13351,4
601,66229,5
601,127359,5
5915,20889,1
5915,97873,4
5915,91705,5
5915,98864,1
5915,3100,5
5915,112612,5
5915,24174,2
5915,6806,5
5915,131837,5
5915,115941,5
5915,34527,5
5915,127590,5
5915,90683,5
5915,86730,5
5915,115701,5
1653,41535,5
1653,98864,1
1653,101009,5
1653,26602,5
1653,18314,5
1653,17232,5
1653,98763,5
1653,82893,5
3042,41236,5
3042,90013,5
3042,29846,4
3042,94976,5
3042,4979,5
1356,79830,5
1356,59440,5
1356,53219,5
1356,47192,5
1356,53440,4
1356,21901,5
1356,118270,4
1356,112612,5
1356,29406,3
1356,32896,5
1356,78646,5
1356,114521,5
1356,75337,4
1356,115776,5
1356,36454,5
1356,66066,5
9201,96394,5
9201,15786,5
9201,84149,5
9201,112715,5
9201,92392,4
9201,79830,5
9201,90422,5
9201,90334,5
9201,90899,5
4202,97873,4
4202,52205,5
4202,60028,5
4202,43651,5
4202,110482,5
4202,85152,4
4202,72035,5
4202,28921,5
4202,71816,5
4202,22518,5
10012,13629,5
4202,99329,5
4202,50842,5
4202,103500,5
4202,119018,5
4202,79114,5
10012,1955,5
1427,38023,5
1427,58041,1
1427,82893,5
1427,110281,5
1427,48717,5
1516,97873,4
1516,91705,5
1516,52505,5
1516,114928,5
1516,35289,5
1516,38835,5
1516,26602,5
1516,20823,5
1516,48717,5
1516,23824,5
1516,116169,5
1516,133002,4
1516,3100,5
1516,112612,5
1516,95471,5
9997,75523,4
9997,131583,4
9997,66134,5
9997,100113,5
9997,50643,5
9997,122632,5
9997,1955,5
1687,2100,5
1687,89105,5
1687,109060,5
1687,91122,5
1687,99211,5
1687,84841,5
1687,65402,5
1687,90516,5
1687,65481,5
6437,112715,5
6437,71687,5
6437,127898,5
6437,57534,5
4650,15840,3
4650,30038,5
4650,52205,3
4650,115372,5
4650,133142,5
4650,44565,5
4650,120232,5
4650,31488,5
4650,114456,5
4650,102046,4
4650,115701,5
4650,64997,5
4650,25318,5
4650,112712,5
4650,127221,5
4650,74944,5
4650,120896,5
4650,15434,5
4650,111103,5
4650,24537,5
4650,127983,5
4650,18831,5
4650,1137,5
2908,115202,5
2908,125234,5
2908,114928,5
2908,370,5
2908,115701,5
2908,127590,5
2908,127221,5
2908,41236,5
2908,32896,5
6079,1050,5
6079,87853,5
6079,112715,4
6079,58676,5
6079,65488,5
6079,48540,5
6079,88116,5
6079,88674,5
6079,65630,5
6079,127850,4
6079,113006,4
6079,112230,5
8792,7499,5
8792,35672,5
8792,55777,5
8792,98765,4
8792,78185,5
8792,28825,5
8792,32896,5
8792,47152,5
8792,65402,5
8792,59346,5
8792,12367,5
8792,95223,3
8792,21630,5
8792,72978,5
8792,61629,5
10314,100113,5
10314,50643,5
8223,126269,5
8223,124568,5
8223,33474,5
8223,83402,5
8223,48036,5
8223,125199,5
8223,32896,5
8223,20882,5
8223,88448,5
8223,127590,5
8223,89567,5
8223,45382,5
8223,9072,5
8223,87841,5
8223,90602,5
8223,49167,5
8223,21044,5
8223,116474,5
7055,31857,5
7055,109246,5
7055,94022,5
7055,71687,5
7055,104049,5
7055,129152,5
7055,112715,5
7055,35453,3
7055,130324,5
7055,65202,5
7055,127850,4
8047,79319,5
8047,93031,5
8047,88116,5
8047,68562,5
8047,127660,5
8047,127221,5
8047,56409,5
8047,75570,5
8047,128770,5
8047,6446,5
8047,124218,5
8047,37851,5
9980,61027,5
9980,77491,4
9668,79830,5
9668,13949,4
9668,30298,5
9668,83373,5
9668,9728,5
9668,57539,5
9668,126801,5
9668,48036,1
9668,125234,5
9668,75523,5
9668,48918,5
9668,47192,5
9668,29406,5
9668,113724,5
9668,18672,4
9668,118356,5
9668,132923,5
9668,84071,5
9668,18703,5
9668,36454,5
9668,130854,5
9668,37303,4
4444,85592,5
4444,77790,5
4444,63996,5
4444,106904,5
4444,99932,5
4444,115941,5
4444,82664,5
4444,30255,5
4444,127221,5
4444,89536,5
4444,69549,5
4444,49022,5
4444,79830,5
4444,127660,5
4444,68562,5
4444,66688,5
4444,60112,5
4444,60415,5
4444,127325,5
4444,129136,5
4444,86112,5
4444,79491,5
1940,91705,4
1940,87853,5
1940,1631,5
1940,3100,4
1940,107188,5
1940,79319,5
1940,114928,5
1940,86730,5
1940,123685,5
1940,107128,5
1940,116169,5
1940,178,3
4442,87853,5
4442,79114,5
4442,113620,5
4442,114263,5
4442,38596,5
4442,80445,5
4442,64997,5
4442,92751,4
4442,85028,5
4442,106566,5
4442,75570,5
4442,64374,5
4442,128770,5
4442,59133,5
4442,82664,5
4442,86112,5
9540,42798,5
9540,4534,5
9540,91705,5
9540,22518,5
9540,29406,5
9540,127590,5
9540,122892,5
9540,24174,5
9540,20889,5
9540,58617,5
9540,78646,5
9540,90683,5
9540,11333,5
9540,50243,5
9428,85606,4
9428,28596,5
9428,3946,5
9428,36764,5
9428,62227,3
9428,133002,5
9428,38369,5
9428,45133,5
9428,106566,5
8964,48540,5
8964,127898,5
8964,94022,5
8964,129152,5
8964,76824,5
8964,112715,5
8964,68459,5
8964,37140,5
8964,88674,5
8964,127590,5
8964,130324,5
8964,113006,5
8964,90899,5
8699,100113,5
8699,102011,5
8699,65067,5
8699,88116,5
8699,116208,5
8699,77491,3
8699,65202,5
8699,33408,4
8699,126147,3
1538,29099,5
1538,48465,4
1538,96394,5
1538,128090,4
1538,44840,1
1538,21901,5
1538,18236,5
1538,48907,2
1538,27474,5
1538,127499,4
1538,132923,5
9947,32896,5
9947,69549,4
9947,99566,5
9451,53132,5
9451,61629,5
806,39629,4
806,39586,5
806,22006,5
806,51088,5
806,35453,5
806,92751,4
806,53118,5
806,127325,5
806,80529,5
806,7932,5
806,48670,5
9663,102011,5
9663,92392,4
9663,94022,5
9663,104310,3
9663,119976,5
6323,48465,2
6323,123685,5
6323,87175,4
6323,115372,5
6323,113724,5
6323,118356,5
6323,99932,5
6323,127590,5
6323,29406,5
6323,58057,5
6323,96613,5
6323,88809,5
6323,71298,5
3485,119652,5
3485,18314,4
3485,117368,5
3485,78210,3
3485,23824,5
3485,120896,5
3485,91705,5
3485,48036,5
3485,100770,5
3485,88116,4
3485,110482,5
3485,121123,5
3485,36048,5
3485,109333,4
3485,36980,5
3485,90546,5
3485,164,5
3485,120235,4
3485,121508,5
3485,20726,5
3485,21325,5
3485,29406,5
3485,33165,4
3485,125199,3
3485,65447,5
3485,84149,5
3485,9855,5
3485,127325,5
3485,99654,5
4199,59440,5
4199,34770,5
4199,87225,5
4199,20272,5
4199,87891,5
4199,11266,5
4199,90334,5
4199,127590,5
2262,46484,4
2262,63996,5
2262,74880,5
19,98864,1
19,79114,5
19,33738,5
19,59440,5
19,118185,5
19,102046,3
19,77184,4
19,115202,5
19,31488,5
19,112612,5
19,52829,5
19,35453,5
19,115701,5
19,19649,5
19,66966,5
19,91213,5
19,89757,5
5992,39586,4
5992,60765,5
5992,28069,5
5992,102046,5
409,13949,5
409,89105,5
5992,88212,5
5992,103731,5
409,164,5
409,33222,5
5992,458,4
409,77439,5
409,57539,5
409,45280,5
409,10927,5
5992,51088,5
5992,19368,5
409,125199,4
409,15941,5
409,8106,5
409,486,5
409,116986,5
409,118185,5
409,53440,5
409,99932,5
409,60710,5
409,31488,5
4188,31857,4
4188,66633,5
4188,52505,5
4188,44113,4
4188,18314,5
4188,116474,5
4188,108938,5
4188,7301,5
4188,50842,5
9455,9728,4
9455,6807,3
9455,42798,5
4188,25678,5
4188,118185,5
4188,10890,5
4188,115372,5
9455,1631,5
4188,116169,1
9455,4534,5
9455,51527,5
9455,91705,5
9455,95187,5
4188,74035,5
9455,126801,5
9455,85,5
9455,56733,5
9455,51686,5
4188,73195,4
4188,89105,5
9455,127590,5
9455,24174,5
9455,58617,5
9455,122892,4
9455,111822,5
9455,45382,4
4188,120896,5
9455,54950,5
9455,90683,5
9455,4979,5
9455,11333,5
9455,50243,5
9455,21382,5
9455,105529,5
1334,71120,5
1334,26602,5
1334,126269,5
1334,119652,5
1334,131551,4
1334,96880,4
1334,101778,4
1334,36048,5
1334,57315,5
1334,116694,5
7639,73664,5
1334,31488,5
7639,38023,5
1334,68956,5
7639,34907,2
1334,32896,5
1334,84149,5
7639,102011,5
7639,32896,5
7639,99654,5
1503,113620,5
1503,123648,5
1503,10916,5
1503,38596,5
1503,52075,5
1503,115159,5
1503,31488,5
1503,106134,5
1503,96394,5
1503,48036,5
1503,65481,5
1503,78646,5
1503,30727,5
1503,27474,5
1503,41984,5
1503,41569,5
1503,114263,5
1503,36454,5
1503,127590,4
1503,24537,5
1503,111103,5
1503,128770,5
1503,109333,5
1524,98864,1
1524,86845,5
1524,29311,5
1524,15938,5
3078,7301,5
3078,10916,5
3078,98868,4
3078,121638,4
3078,29721,5
3078,54950,5
3078,40849,5
3078,75337,4
3078,12367,5
3078,4979,5
3078,129152,5
3078,72035,5
3078,69464,5
3078,127221,5
3078,128770,5
3078,59944,5
3078,123905,4
362,77790,1
8385,6575,4
8385,5122,5
8385,9728,4
8385,54950,5
8385,52494,5
8385,19998,5
8385,58787,5
8385,77439,5
8385,2100,5
362,107188,5
8385,123685,5
8385,3100,4
8385,115372,5
8385,22518,3
8385,6806,5
8385,51527,5
8385,66229,5
8385,29406,5
8385,114928,5
8385,66966,5
8385,98765,5
8385,107599,5
8385,84071,5
8385,24174,5
8385,58617,5
8385,78646,5
8385,107188,5
8385,99939,5
8385,111822,5
8385,66633,5
8385,127590,4
8385,122892,5
8385,90683,5
8385,50243,5
8385,11333,5
3900,77790,5
3900,87853,5
3900,127590,5
3900,117450,4
3900,38596,5
3900,128760,4
3900,114263,5
3900,102174,5
3900,89536,5
3900,36048,5
3900,87274,5
3900,34818,5
3900,106904,5
3900,115159,5
3900,31988,5
8301,6807,5
8301,6575,5
8301,108938,5
8301,7890,5
8301,5798,5
8301,15434,5
8301,60112,5
8301,48036,5
8301,12545,5
8301,29406,5
8301,26481,5
8301,79831,4
8301,105529,5
8301,132853,5
8301,4979,5
8301,31595,5
8301,127590,4
8301,76244,5
8301,93871,5
8301,123286,3
977,85331,5
977,87175,5
977,78733,4
977,52205,5
977,9821,5
977,40788,5
977,35453,5
977,114928,4
977,28161,5
977,7301,5
977,97692,4
977,116694,4
977,33165,4
977,112612,5
977,88809,5
977,29721,5
977,78646,5
977,127325,5
8857,4918,5
8857,109400,5
8857,80890,1
8857,45133,5
8857,99782,5
8857,54742,5
8857,31595,5
8857,128247,5
6874,7890,5
6874,52505,5
6874,12297,4
6874,8184,4
6874,25858,5
6874,69714,3
6874,13151,5
6874,97873,4
6874,20996,5
6874,36980,5
6874,118185,5
6874,119134,5
6874,93954,3
6874,21558,5
6874,82893,5
6874,760,5
6874,124579,5
6874,29099,5
6874,6446,3
6874,116057,5
6874,78676,4
6874,38727,5
6874,107872,3
6874,90546,5
2073,18906,5
2073,22599,5
2073,18314,5
2073,9911,5
2073,118185,5
8330,99782,5
2073,13151,4
2073,34770,5
2073,17767,5
8330,109400,5
8330,80890,1
8330,76063,5
8330,54742,5
8330,31595,5
8330,122542,5
10226,105529,2
10226,27337,5
10226,24174,2
10226,83765,5
10226,11333,5
6548,116876,5
6548,20738,5
6548,59143,5
6548,1631,5
6548,79114,5
6548,60591,5
6548,114263,5
10232,58234,5
8714,85331,5
8714,34818,5
8714,44212,5
8714,115776,5
8714,79757,5
8714,154,5
8714,129136,5
8714,129126,5
8714,123798,5
8714,50243,5
8714,15859,5
8714,19931,5
8714,124218,4
8714,45589,5
3094,20889,1
3094,6575,5
3094,35289,5
3094,52505,5
3094,72697,5
3094,91705,4
3094,38835,5
3094,41535,5
3094,94022,5
3094,82893,5
3094,34770,5
3094,87853,5
3094,23824,5
8710,60710,5
8710,91705,5
8710,99566,5
8710,128090,5
8710,127221,5
8710,127983,4
8710,1412,5
8710,71816,5
8710,99654,5
8710,99475,5
8710,22721,5
8710,93031,4
8710,61506,5
8710,127590,4
8710,1657,5
8710,84171,5
8710,119018,5
1491,10947,5
1491,77439,5
1491,123648,5
1491,9728,4
1491,113620,5
1491,4534,4
1491,52505,5
1491,20738,5
1491,44839,4
1491,3100,5
1491,9076,4
9155,109400,5
9155,128247,5
9155,80890,1
1491,81122,5
1145,133142,5
1145,76244,4
1145,80403,5
1145,87797,5
1145,32241,5
1145,100287,3
2062,67435,4
2062,87853,5
2062,22721,5
2062,116169,5
2062,101778,5
2062,10916,5
2062,50771,4
2062,120232,5
2062,100310,5
2062,53219,5
5552,91705,5
5552,7890,5
5552,117239,5
5552,123685,5
5552,61787,4
5552,68494,5
5552,60853,5
5552,87853,5
5552,52494,5
5552,3100,5
5552,57534,5
5552,115372,5
5552,126269,5
5552,113724,5
5552,125234,4
4200,60765,5
4200,60710,5
4200,97873,5
4200,67359,5
4200,105169,1
4200,39495,5
4200,73545,4
4200,56289,5
4200,128760,5
4200,115372,5
4200,46544,5
4200,90422,5
4200,84816,5
1640,19920,5
1640,76553,5
1640,52205,5
1640,34770,5
1640,52505,4
1640,48456,3
1640,25016,4
1640,53219,4
4355,69714,3
4355,48456,5
4355,31988,5
4355,77039,5
1640,17767,5
4355,70182,5
4355,60339,5
4355,99566,4
1640,121672,5
4355,84149,5
4355,75530,5
4355,73826,5
4355,133397,4
3280,82381,5
3280,3946,5
3280,52505,5
3280,39655,5
3280,95187,5
5735,19920,5
5735,178,4
5735,16388,5
5735,50401,5
5735,13244,4
5735,113603,5
5735,80760,5
5735,122233,5
5735,83353,5
5735,43481,5
5735,79319,5
4198,126269,5
4198,34770,5
4198,120896,5
4198,13949,3
4198,760,5
4198,28161,5
4198,114928,5
4198,68621,5
4198,86438,5
3172,109246,4
3172,82381,5
3172,19277,4
3172,49933,5
3172,28674,5
2220,82381,5
2220,64707,4
2220,43481,5
2220,11045,5
2220,89105,5
2220,65341,5
2220,33332,5
2220,20707,5
2220,119134,5
2220,88116,5
2220,73664,5
2220,84103,5
2220,92382,5
2220,82893,5
8323,114521,5
8323,94022,2
8323,32896,5
203,121672,5
203,1050,5
203,31827,5
3501,89105,3
3501,68494,5
3501,62478,5
3501,98864,1
3501,60710,5
3501,52505,5
3501,77184,5
3501,19277,5
3501,72498,5
3501,18672,5
3501,61787,4
3501,100287,4
3501,125234,4
3501,77439,5
3501,32906,3
7696,38023,5
7696,34907,3
7696,71687,5
7696,110326,5
7696,6806,5
8438,12391,3
8438,82381,5
8438,62133,5
8438,120235,4
8438,23896,4
8438,12121,5
8438,67834,5
1114,99939,5
1114,127590,5
5150,68459,5
9149,24174,1
4181,116876,5
4181,38596,5
4181,44839,4
4181,66229,5
4181,18236,3
4181,115159,5
4181,14657,4
4181,64997,5
4181,21325,5
4181,69549,5
4181,129136,5
4181,6446,5
4181,59133,5
4181,82876,5
6304,63996,3
6304,105529,5
8437,52494,5
8437,58903,5
4047,23824,5
4047,126147,5
8156,42798,5
8156,32333,5
6875,20823,5
6875,1631,3
6875,7890,4
6875,33332,5
6875,20996,5
6875,113724,5
6875,64764,5
6875,123905,3
729,40849,5
729,10104,4
181,12834,3
181,63498,4
10110,107098,5
10110,85,5
181,108890,5
181,7773,4
181,9911,4
3532,16055,5
3532,3100,5
3532,95187,5
3532,53132,5
6805,119134,5
6805,9821,3
6805,88589,5
6805,59346,5
6805,44212,5
6805,53864,5
6805,84313,5
6805,5584,5
6805,976,5
6805,87175,5
6805,13979,5
2425,71677,3
2425,127499,3
2425,132923,5
732,2559,5
732,7932,4
732,1631,5
732,63996,5
732,61506,5
732,89261,5
732,15859,5
1245,36398,5
1245,77439,5
1245,41706,5
1245,128843,5
1245,87841,5
791,26119,5
791,26602,4
791,52205,1
791,28161,5
791,115016,5
6945,85,5
8140,126147,5
4880,39629,3
4880,30298,4
4880,25842,5
5874,81669,5
5874,81122,4
985,66479,5
7283,133142,5
7283,127221,5
7283,15859,5
6325,123648,5
6325,48465,5
6325,59346,5
6325,126147,5
6325,98868,5
6325,121638,5
6325,75281,5
6325,62478,5
6325,110303,5
6325,48036,5
6325,80392,5
6325,13979,5
6325,98556,5
1973,72498,5
1973,19998,5
1973,33738,5
1973,20823,5
1973,17232,5
1973,44839,4
1973,21901,5
1973,47152,5
1973,11333,5
1973,124411,5
1973,86662,5
6109,96880,3
6109,3437,5
9732,96880,5
7905,48226,4
7905,53132,5
6405,117045,5
2173,86742,5
1088,62478,4
1088,48036,3
1088,29406,5
1088,78646,5
1088,50243,5
9031,1631,5
9031,95187,5
9031,45382,5
9031,11333,5
9031,53132,5
5239,16055,5
5239,88212,5
5239,61629,5
5239,54950,5
638,101009,5
638,7432,4
638,928,4
1141,31827,4
1141,33165,5
638,28596,5
1141,36454,5
1141,127590,4
1141,126147,5
1141,27978,5
638,107098,5
1141,68016,5
638,127898,5
1141,26660,4
638,96841,5
638,13012,3
1141,26660,4
6787,91705,1
6787,71120,3
5558,119652,5
5558,36980,5
5558,63996,5
5558,127590,4
5558,13949,3
5558,3437,5
9113,38369,5
9113,90334,5
8368,63883,5
8368,45339,5
8368,63996,5
8368,35416,5
4182,116876,5
4182,38596,5
4182,106904,5
4182,44839,4
4182,117450,5
4182,64997,5
4182,79830,5
4182,53471,5
4182,37851,5
7392,125453,5
8740,27978,5
8740,3750,5
7702,121468,5
7702,112715,5
3703,56789,5
3703,53264,5
3703,66783,2
3444,120330,5
3444,6016,5
717,89105,5
717,115202,5
717,79491,5
7138,63996,5
7138,59867,5
7138,64764,5
7138,86112,5
7287,110281,5
7287,85070,5
6802,31857,3
6802,62133,5
6802,70182,5
808,62227,2
808,107098,5
808,127898,5
808,96841,5
2669,42798,5
2669,35453,4
5716,56476,5
5716,87274,5
5716,121468,5
5716,22721,5
5716,96613,5
8509,122632,5
8509,66134,5
9987,25707,5
9987,154,5
5323,84171,5
5323,29406,5
5323,9958,5
118,10104,3
118,9911,3
118,8586,4
118,9050,4
7108,6807,4
7108,88242,5
7108,94022,5
265,45280,4
265,3658,4
265,99566,5
265,10104,4
265,7773,4
3184,118840,5
3184,111726,3
3184,93757,5
2663,121638,5
6403,41535,5
6403,127898,5
6403,65488,5
6403,125453,5
8453,64465,5
8453,112715,5
8453,35416,5
8453,103974,5
8453,79830,4
5519,114346,5
5519,121638,5
5519,36454,5
5262,63996,5
5262,61506,5
5262,13351,5
5262,59867,5
5262,64764,5
5262,89261,5
5262,15859,5
1300,131996,5
1300,105804,5
1636,7257,5
1636,126269,5
1636,113826,5
3709,122164,5
1290,87891,4
1290,99932,5
1290,35416,5
1290,83080,5
1290,98556,5
3862,21901,5
3862,15786,5
3862,98868,5
3862,103731,5
1046,16055,5
5131,116169,4
5131,39586,5
5131,18620,5
5131,58707,5
5131,59133,5
5131,92410,3
5131,88589,5
5131,113724,5
5131,12367,5
5131,59546,5
2489,63996,5
2489,53132,5
9279,42798,5
7227,48226,5
7227,1631,5
7227,79319,5
7227,178,2
7227,8099,5
7227,22518,4
7227,53132,5
7227,90683,5
9016,85,5
6401,6575,4
6401,95187,5
6401,126147,5
4281,9688,5
4281,1631,4
2688,12297,5
2688,64707,5
2688,32871,5
2688,66651,5
2688,3750,5
2795,93954,5
2795,6069,5
2795,82888,5
4163,110303,5
780,45380,5
780,85606,5
780,113724,5
780,107098,5
780,35416,5
780,92570,4
780,16055,5
780,1962,5
8604,35416,5
1196,61629,5
1196,130854,5
650,2559,5
650,118185,5
650,130854,5
650,1137,5
8012,46801,5
8012,56149,3
8012,12121,5
8012,62227,5
8012,66521,4
8012,1962,5
6386,19998,4
6386,21901,5
6386,17232,5
6386,44839,4
6386,13151,5
6386,17788,5
6386,51895,5
6386,47152,5
6386,98765,5
6386,90602,5
2670,7890,4
2670,1631,5
2670,43241,5
6778,65202,5
9196,40356,4
1380,15941,5
1380,63996,5
1380,115159,5
1380,115941,5
1380,6446,4
1380,37851,5
1380,106566,5
1380,124218,5
1380,53471,5
1380,59133,5
9583,6806,5
9583,80890,4
9881,89099,4
9881,23394,4
9881,131598,5
9881,76154,5
9881,78185,5
6296,108690,1
6296,69059,5
6296,49167,5
6296,111293,5
6296,72241,5
3524,36980,5
3524,21365,5
3524,40788,2
3524,68307,5
6704,37231,4
6704,53334,5
1694,72859,5
1151,20738,5
1151,46770,4
1151,53273,5
1151,73389,5
1151,28921,5
1151,6888,4
1151,51686,5
1151,66633,5
1151,78333,4
1151,58502,5
8227,61787,5
8227,125006,5
8227,121913,5
8227,75936,5
8227,101349,5
8227,101733,5
2006,113533,5
4286,66999,5
4286,30296,5
5147,87841,5
5147,68307,5
822,20802,4
822,102348,5
822,23394,4
822,127660,5
822,109958,4
822,57313,5
822,109286,4
2308,15115,4
2308,63587,4
760,11050,5
135,13894,5
135,23119,5
135,7607,2
135,9765,5
3091,74944,5
3514,117666,5
2900,56409,5
4631,56409,5
4631,51686,5
2247,56918,3
3560,73389,4
3560,133387,5
2806,237,5
1734,42997,5
3812,46544,5
7380,15992,5
7380,101011,4
7380,35672,5
1984,19920,5
1984,37851,5
2737,121329,5
3898,66999,5
2592,26763,5
951,2347,5
1958,62273,5
3738,77743,5
3738,81067,5
3738,80913,5
3738,80674,5
4401,43794,5
4401,88363,5
2509,107599,5
2509,6491,5
4966,6069,5
4966,43794,5
1955,111726,4
1955,43794,5
1095,109958,4
1095,57313,5
1095,32127,5
1095,109286,4
4484,7600,4
4484,53334,5
3139,15711,5
5620,103208,4
5821,120879,5
7259,44439,5
5476,111726,4
5476,21630,5
6008,63587,5
218,7040,5
218,8106,4
218,39544,5
218,9765,5
218,7773,4
9163,53188,5
9448,36980,5
9448,27164,4
664,74410,5
664,10188,4
664,117246,4
361,2347,4
361,78185,5
361,23394,3
361,10104,4
4659,44439,4
4659,72859,5
89,9050,1
89,7607,4
89,98874,5
89,9765,5
289,11556,4
289,2347,5
289,9765,5
1817,57759,5
4445,52505,4
5009,53334,5
1595,20707,5
1595,29721,5
3996,30800,3
3996,121329,4
6,45280,4
6,13894,5
577,20942,4
577,84584,4
577,53108,4
577,10104,4
9174,33,5
1593,45280,5
1593,10916,5
1593,23119,5
1593,72035,5
1593,59657,5
1593,15938,4
2264,32241,5
2264,56409,5
2264,86535,5
2264,15141,5
2264,122164,5
2264,98622,4
9330,72859,5
823,23394,4
823,40949,5
823,121913,5
823,101349,5
823,57313,5
823,101733,5
823,109286,4
123,9765,5
3434,108690,5
3447,76154,5
383,7161,5
383,11556,5
383,13894,5
383,40742,5
383,9765,5
2035,96468,5
3559,15840,3
3559,56409,5
4696,43794,5
532,11556,4
532,81117,5
532,121329,4
532,77029,5
532,84617,5
4779,15992,5
4779,49856,1
4779,96710,5
3894,44839,5
3894,17449,5
1500,109269,4
1500,64707,4
1500,63996,5
3165,82042,5
3165,10873,5
3165,100623,5
3165,57025,5
3165,63626,5
3046,81117,5
7693,77184,5
7693,41017,5
1831,44737,5
1731,24059,5
1731,13520,4
1731,3171,5
6342,103171,5
4216,44439,5
4216,71805,5
1364,44439,5
1364,9821,2
1364,109958,4
2003,126896,5
4237,34818,5
5486,121329,5
5486,77941,5
2165,44737,3
2165,96468,5
2165,35672,5
3052,2766,5
3052,82735,5
4051,94362,5
2471,72859,5
2452,125006,5
2452,108898,4
7534,103171,5
7534,6069,5
2466,56409,5
4934,38727,5
4934,72859,5
134,43163,5
134,90422,5
134,109958,4
134,66688,4
6895,10873,5
6895,75530,4
6895,57025,5
5642,60028,5
5642,72859,5
6176,34560,5
1954,62273,5
1954,74410,5
1954,72241,5
8895,52271,5
948,53440,4
948,51895,3
948,56409,5
5661,103208,4
3713,12566,2
3713,74410,5
709,88707,5
709,104983,5
1885,74768,5
1885,82735,5
8440,104125,5
3970,20272,5
6803,21365,5
6803,31986,5
6612,64060,5
3546,125006,5
3546,72241,4
1254,23394,4
1254,114514,5
1254,57313,5
1254,109286,4
1254,101733,5
339,58041,5
339,49294,2
339,5621,4
339,2347,4
339,8576,3
339,10188,4
339,66521,4
339,41569,5
8741,47197,5
8706,101733,5
8706,35672,5
7597,72859,5
3164,70202,5
3164,32701,5
3164,57025,5
3164,71400,5
3164,63626,5
3164,10873,5
2675,90422,1
2675,15711,5
5623,55777,5
5158,19920,5
3778,11050,5
2809,22614,5
4315,72859,5
6284,77941,5
3188,30158,5
3188,3613,5
560,10188,5
560,31488,5
560,25585,5
560,93005,5
8091,104983,5
3254,19449,5
3254,64485,3
3254,117368,5
3254,61629,5
1366,56193,3
1366,35672,5
8054,119018,3
1900,32717,5
3737,77743,5
3737,81067,5
3737,80913,5
3737,80674,5
7440,35672,5
7440,76384,5
7440,101011,4
1865,90421,4
4889,72859,5
4889,126896,5
3416,68562,5
3416,125006,4
3416,86662,5
3416,127499,5
3416,6491,5
3416,43163,4
4936,56409,5
4936,73545,1
4936,13520,3
4936,58502,5
4936,50363,5
6707,45339,4
1242,51088,5
4447,77184,4
4888,116986,5
5159,15711,5
5159,90421,4
5159,45589,5
8052,19771,5
2122,85152,5
2122,6491,5
1752,23394,4
1752,20198,5
1752,107599,5
1752,121913,5
1752,127660,5
1752,109958,4
1752,23291,4
1752,75936,5
1752,101349,5
1752,57313,5
1752,101733,5
1752,109286,4
5769,131598,5
5300,56918,3
2092,86535,5
8738,33474,5
8738,45339,5
8738,72859,5
8738,1412,5
8738,65447,5
5562,77941,5
6366,56409,5
6366,111293,5
3653,237,5
6287,27164,4
1458,61787,5
1458,23394,4
1458,121913,5
1458,127660,5
1458,20198,5
1458,109958,4
1458,23291,4
1458,75936,5
1458,101349,5
1458,57313,5
1458,101733,5
1458,109286,4
5496,81880,5
5496,42654,5
8064,53334,5
2080,31988,4
2080,64997,5
2080,237,5
2080,84617,5
3422,108690,5
7451,17449,5
8826,53188,5
8826,93005,5
5550,65447,5
1512,45280,4
2416,36980,5
2416,45280,4
2416,56789,5
2416,73389,4
2416,47595,5
2416,69714,3
2416,53334,5
2416,119268,5
2690,23394,3
2690,100623,5
2690,28921,4
2690,80913,5
1933,42997,5
1933,88355,5
1933,80913,5
1933,40667,5
2970,73545,2
2970,86535,5
460,18166,3
460,82893,5
460,102348,5
460,83353,5
460,127028,4
460,72616,4
460,50010,5
460,62061,4
2292,47197,5
2292,557,5
2292,100623,4
2407,78646,5
2407,96468,5
2008,109958,4
2008,2766,5
2008,78787,5
2246,13520,3
8874,12181,5
6520,21044,5
4937,24059,5
4937,58502,5
2767,97692,4
1568,55727,5
1568,133387,5
1568,976,5
2635,34770,5
3045,100623,5
1012,44737,5
1012,56918,4
3924,79016,5
3584,103208,4
480,20802,5
480,13894,5
480,2347,5
480,118185,5
480,122233,5
480,95319,5
480,106114,5
7576,80760,5
7576,89578,5
7576,56409,5
7576,97692,4
7576,41017,4
10069,72859,5
1698,23394,4
1698,127660,5
1698,20198,5
1698,109958,4
1698,23291,4
