7040,"[568145, 859057, 393554, 474165, 423480, 49659437, 15186768, 22135939, 457289, 27962195]"
6575,"[777253, 2291097, 54809933, 49659437, 32490132, 463044, 395735, 49960438, 6543923, 480687]"
48717,"[3071851, 568145, 532318, 32080645, 48583258, 500769, 475828, 50350065, 44640289, 1535021]"
1349,"[859057, 434868, 393554, 55074313, 423480, 49659437, 42116006, 27962195, 10325548, 2006679]"
110106,"[568145, 423480, 49659437, 17032460, 55074317, 806660, 21853795, 10325548, 568144, 2291097]"
88448,"[568145, 474168, 48583258, 500769, 475828, 44640289, 859057, 20699899, 511298, 434868]"
24537,"[3071851, 59235430, 568145, 51036508, 51598547, 474168, 339327, 532318, 373124, 2612575]"
91122,"[3071851, 59235430, 568145, 51036508, 474168, 343300, 7959221, 55187168, 532318, 352800]"
40758,"[777253, 395735, 463044, 31509726, 543197, 54809933, 10694712, 49659437, 20647237, 10866305]"
123798,"[3071851, 59235430, 568145, 51036508, 474168, 7959221, 339327, 55187168, 11255089, 29254205]"
486,"[777253, 2291097, 508372, 54809933, 14197789, 17371076, 463044, 35170705, 31509726, 51261594]"
15120,"[777253, 49659437, 395735, 54809933, 9948023, 463044, 970220, 508372, 20647237, 568144]"
77672,"[3071851, 568145, 532318, 48583258, 500769, 475828, 50350065, 44640289, 565647, 46931534]"
8156,"[49659437, 10572204, 1736715, 52329760, 579936, 44447043, 31509726, 53500640, 1590659, 583680]"
