user,raw_id_product,rating
48036,54444331,5
87175,54444331,4
100113,54444331,5
131583,54444331,5
101109,54444331,5
52494,54444331,5
9727,54444331,5
131021,54444331,5
2390,54444331,5
119698,54444331,5
19931,54444331,5
123815,54444331,4
125240,54444331,5
72649,54444331,5
30255,50322369,5
84830,50322369,5
44581,50322369,5
119031,50322369,5
62145,50322369,5
12566,37865684,5
99199,37865684,5
3823,37865684,5
8699,37865684,5
36168,37865684,4
1587,37865684,5
57315,37865684,5
122632,37865684,5
113826,37865684,5
96277,37865684,5
11324,37865684,5
13767,37865684,5
56545,37865684,5
14751,11478941,5
101055,11478941,5
42656,10733038,5
73878,10733038,5
27255,10733038,5
99939,10733038,5
47311,10733038,5
95198,10733038,5
21935,10733038,5
19007,10733038,5
31198,1701711,5
113724,1701711,5
20495,1701711,5
30641,1701711,5
30255,49377828,5
84830,49377828,5
119031,49377828,5
55252,49377828,4
98763,49377828,5
10980,49377828,5
119191,45053124,5
26425,45053124,5
117666,45053124,5
7284,45053124,5
93023,45053124,5
125461,58444768,5
64478,58444768,5
11233,51355439,5
99199,51355439,3
88242,51355439,4
48036,51355439,5
100113,51355439,5
131583,51355439,5
52494,51355439,5
9727,51355439,5
131021,51355439,5
119698,51355439,5
19931,51355439,5
123815,51355439,4
125240,51355439,5
53270,51356490,5
73007,55358265,5
37293,55358265,5
11333,55358265,5
3551,55358265,5
30255,51119889,5
84830,51119889,5
44581,51119889,5
119031,51119889,5
98763,51119889,5
48036,55089995,5
121404,55089995,5
29384,55089995,5
58903,55089995,5
27429,55089995,5
13420,55089995,5
10737,55089995,3
76866,55089995,5
69148,55089995,5
79757,46829124,5
45589,46829124,5
6016,46829124,5
19230,46829124,5
37851,46829124,5
20060,46829124,5
22107,51314914,5
113724,51314914,5
127359,51314914,5
84495,51314914,3
119698,51314914,5
111293,51314914,5
128770,51314914,5
90467,51314914,5
65154,51314914,5
122632,51314914,5
124140,51314914,5
13767,51314914,5
93023,51314914,5
101109,56305836,5
52494,56305836,5
9727,56305836,5
131021,56305836,5
55394,56305836,5
119698,56305836,5
100113,56305836,5
19931,56305836,5
123815,56305836,4
44565,39909008,5
11727,39909008,5
8503,39909008,5
30885,39909008,5
73878,39909008,5
34326,39909008,5
54914,39909008,5
72649,39909008,5
48036,51491979,5
42570,51491979,5
63996,51491979,5
82888,51491979,5
108161,51491979,5
48036,55358261,5
100113,55358261,5
131583,55358261,5
101109,55358261,5
52494,55358261,5
9727,55358261,5
131021,55358261,5
55394,55358261,5
13698,55358261,5
116998,55358261,4
119698,55358261,5
19931,55358261,5
123815,55358261,4
76866,55358261,5
125240,55358261,5
119698,56908211,5
101109,56908211,5
52494,56908211,5
9727,56908211,5
131021,56908211,5
55394,56908211,5
57315,56908211,5
101055,56908211,5
100113,56908211,5
19931,56908211,5
48036,56908211,5
76866,56908211,5
123815,56908211,4
87175,56908211,5
79831,7614603,5
65736,7614603,5
71298,7614603,5
122632,7614603,4
45589,7614603,5
56545,7614603,5
125461,54002918,5
132961,54002918,5
6016,54002918,5
8654,54002918,5
31595,54002918,5
20060,54002918,5
30255,50215244,5
60612,50215244,5
98763,50215244,5
25585,3994569,5
87175,3994569,4
24174,3994569,5
35691,3994569,5
11233,49550302,5
100113,49550302,5
88242,49550302,4
77680,49550302,4
116998,49550302,4
9727,49550302,5
131021,49550302,5
91702,49550302,5
119698,49550302,5
19931,49550302,5
123815,49550302,3
125240,49550302,5
104154,13920939,4
47311,58973104,5
45589,58973104,5
65154,58973104,5
81028,58973104,5
71677,58973104,5
209,58973104,5
2390,59402600,5
37293,59402600,5
24822,59402600,5
125461,59144126,5
72607,34123303,5
56476,34123303,5
96508,34123303,5
28223,34123303,5
96277,34123303,4
31198,959699,5
113724,959699,5
20495,959699,5
30641,959699,5
7492,58839699,5
37293,58839699,5
24822,58839699,5
8654,58839699,5
31198,1080000,5
113724,1080000,5
20495,1080000,5
30641,1080000,5
48036,55507728,5
134293,55507728,5
6345,55507728,5
23971,55507728,5
65736,55507728,5
27978,55507728,5
44320,55507728,5
103719,55507728,5
56704,55507728,5
18620,55507728,5
11324,55507728,5
76866,55507728,5
72649,55507728,5
45589,55507728,5
33591,10733036,5
42656,10733036,5
73878,10733036,5
27255,10733036,5
99939,10733036,5
47311,10733036,5
89026,10733036,5
95198,10733036,5
21935,10733036,5
19007,10733036,5
83480,49311359,4
94151,49311359,5
80445,49311359,5
26425,49311359,5
88242,49311359,4
68185,49311359,5
77680,49311359,5
59944,49311359,4
45480,49311359,5
99782,49311359,5
55394,49311359,5
118567,49311359,5
65630,49311359,5
65154,49311359,5
71298,49311359,5
116208,49311359,5
43349,49311359,5
125039,49311359,5
132961,54747224,5
6016,54747224,5
8654,54747224,5
31595,54747224,5
20060,54747224,5
125461,54747224,5
125039,10731224,5
108401,10731224,5
32717,10731224,5
65630,10731224,5
61755,10731224,5
53916,10731224,5
122833,10731224,5
109400,54006578,5
96277,54006578,5
121326,54006578,5
19282,10731216,5
34401,10731216,5
80999,10731216,5
112132,10731216,4
28824,10731216,5
83373,10731216,5
72437,10731216,5
9855,10731216,5
33591,10731216,4
124621,10731216,5
126235,10731216,5
75570,58444770,5
121326,58444770,5
7432,58444770,5
7492,58444770,5
94258,48035321,3
72607,48035321,3
100113,48035321,5
119698,48035321,5
77680,48035321,3
76063,48035321,5
52494,48035321,5
116998,48035321,4
9727,48035321,5
12647,48035321,5
131021,48035321,5
122632,48035321,3
91702,48035321,4
6016,48035321,5
19931,48035321,5
123815,48035321,3
125240,48035321,5
11233,50404767,5
48036,50404767,5
77680,50404767,4
88242,50404767,5
52494,50404767,5
9727,50404767,5
131021,50404767,5
100113,50404767,5
119698,50404767,5
19931,50404767,5
123815,50404767,3
125240,50404767,5
117666,449339,5
52829,449339,5
71865,449339,5
119346,449339,5
3956,449339,5
83480,41265444,3
28674,41265444,5
103719,41265444,5
48036,56430297,5
134293,56430297,5
6345,56430297,5
23971,56430297,5
65736,56430297,5
44320,56430297,5
56704,56430297,5
103719,56430297,5
18620,56430297,5
19931,56430297,5
72649,56430297,5
48036,54737173,5
103719,54737173,5
134293,54737173,5
6345,54737173,5
23971,54737173,5
65736,54737173,5
27978,54737173,5
44320,54737173,5
56704,54737173,5
18620,54737173,5
19931,54737173,5
11324,54737173,5
76866,54737173,5
72649,54737173,5
36488,54737173,5
36168,48963465,3
11324,48963465,4
26425,48963465,5
1587,48963465,5
82888,48963465,5
13767,48963465,5
124279,48963465,5
113826,48963465,5
55580,48963465,5
96277,48963465,5
121326,54739908,5
113724,54739908,5
13698,54739908,5
43508,54739908,5
121048,54739908,5
52494,54739908,5
12647,54739908,5
7492,54739908,5
58234,54739908,5
122632,54739908,5
8654,54739908,5
55580,54739908,5
40181,54739908,5
24822,54739908,5
50643,54739908,5
20495,872766,5
31198,11508035,5
78055,10731214,5
19282,10731214,5
53953,10731214,5
34401,10731214,5
80999,10731214,5
112132,10731214,4
28824,10731214,5
83373,10731214,5
72437,10731214,5
33591,10731214,4
124621,10731214,5
126235,10731214,5
19368,10860626,5
127221,10860626,5
27255,10860626,5
92970,10860626,4
99939,10860626,5
89026,10860626,5
95198,10860626,5
33591,10860626,3
21935,10860626,5
19007,10860626,5
78055,10731212,5
19282,10731212,5
34401,10731212,5
80999,10731212,5
112132,10731212,4
28824,10731212,5
83373,10731212,5
33591,10731212,4
126235,10731212,5
89817,10731212,5
118189,43986345,5
12121,43986345,5
99199,43986345,4
27216,43986345,5
75570,43986345,5
124279,43986345,5
50567,49883392,5
14751,49883392,5
132961,55645532,5
101055,55645532,5
6016,55645532,5
8654,55645532,5
31595,55645532,5
20060,55645532,5
125461,55645532,5
121048,54739910,5
129875,54739910,5
52494,54739910,5
12647,54739910,5
7492,54739910,5
58234,54739910,5
8654,54739910,5
55580,54739910,5
124140,54739910,5
24822,54739910,5
40181,54739910,5
50643,54739910,5
121326,54739910,5
11324,53834819,5
48036,53834819,5
134293,53834819,5
6345,53834819,5
23971,53834819,5
65736,53834819,5
27978,53834819,5
44320,53834819,5
103719,53834819,5
56704,53834819,5
18620,53834819,5
19931,53834819,5
72649,53834819,5
36488,53834819,5
78055,14453320,5
34401,14453320,5
80999,14453320,5
112132,14453320,4
28824,14453320,5
83373,14453320,5
72437,14453320,5
85664,14453320,5
33591,14453320,4
124621,14453320,5
126235,14453320,5
89817,14453320,5
28674,57979768,5
129875,57979768,5
107098,57979768,5
109400,57979768,5
92970,10862745,4
27255,10862745,5
99939,10862745,5
47311,10862745,5
89026,10862745,5
95198,10862745,5
21935,10862745,5
19007,10862745,5
53864,58179126,5
130771,58179126,5
48036,58179126,5
82888,58179126,5
48036,51040669,5
134293,51040669,5
58617,51040669,5
23971,51040669,5
82888,51040669,5
47311,51040669,5
65736,51040669,3
27978,51040669,5
44320,51040669,5
103719,51040669,5
56704,51040669,5
43349,51040669,5
11324,51040669,5
38369,51040669,5
49873,51040669,5
72649,51040669,5
36488,51040669,5
100113,58063032,4
101109,58063032,5
48036,58063032,5
9727,58063032,5
131021,58063032,5
55394,58063032,5
57315,58063032,5
55948,58063032,5
26481,58063032,5
76866,58063032,5
19931,58063032,5
123815,58063032,5
65638,60179274,5
28223,60179274,5
1962,60878107,5
125461,60878107,5
79830,60878107,5
126801,59260767,5
30255,50215275,5
84830,50215275,5
44581,50215275,5
119031,50215275,5
10980,50215275,5
2390,63924624,5
24822,63924624,5
79830,63924624,5
134293,55505592,2
63587,55505592,5
11324,55505592,5
125240,55505592,5
85664,55505592,5
79831,55505592,5
27978,55505592,5
5833,55505592,5
71298,55505592,5
19931,55505592,5
79757,55505592,5
48036,62686762,5
18620,62686762,5
53864,57502148,5
130771,57502148,5
48036,57502148,5
134293,57177056,5
6345,57177056,5
23971,57177056,5
78207,57177056,5
65736,57177056,5
44320,57177056,5
103719,57177056,5
48036,57177056,5
19931,57177056,5
42656,10862928,5
73878,10862928,5
92970,10862928,4
27255,10862928,5
99939,10862928,5
47311,10862928,5
95198,10862928,5
21935,10862928,5
19007,10862928,5
130771,58695934,5
48036,58695934,5
82888,58695934,5
116419,13116555,5
31601,13116555,5
24831,13116555,5
7284,58973110,5
108238,58973110,5
19931,58973110,5
50643,58973110,5
121048,54710747,5
121326,54710747,5
129875,54710747,5
52494,54710747,5
12647,54710747,5
58234,54710747,5
8654,54710747,5
55580,54710747,5
124140,54710747,5
40181,54710747,5
24822,54710747,5
48036,56029094,5
29384,56029094,5
58903,56029094,5
16956,56029094,5
27429,56029094,5
13420,56029094,5
8156,56029094,5
69148,56029094,5
41535,13300151,5
77790,13300151,5
56476,13300151,5
36398,13300151,5
121326,13300151,5
116998,13300151,5
84830,58828014,5
121326,59144128,5
75570,59144128,5
7492,59144128,5
33591,10861829,5
27255,10861829,5
92970,10861829,4
99939,10861829,5
89026,10861829,5
95198,10861829,5
21935,10861829,5
19007,10861829,5
99199,48035334,4
108161,48035334,5
58617,48035334,4
79136,48035334,5
54914,48035334,5
12391,48035334,5
114449,48035334,5
4870,48035334,4
6016,48035334,5
3551,48035334,5
45589,48035334,5
48540,68446728,5
14245,68446728,5
43508,68446728,5
24822,68446728,5
2390,58547388,5
11333,58547388,5
92570,58547388,5
15434,58547388,5
71865,58547388,5
48144,58547388,5
71298,58168941,5
48540,58168941,5
124845,58168941,5
131583,58168941,5
34401,58168941,5
48036,58168941,5
124140,58168941,5
103719,57794059,5
134293,57794059,5
6345,57794059,5
58617,57794059,5
23971,57794059,5
37293,57794059,5
3194,57794059,4
78207,57794059,5
103974,57794059,5
49873,57794059,5
65736,57794059,5
44320,57794059,5
5833,57794059,5
76866,57794059,5
19931,57794059,5
36488,57794059,5
48036,57794059,5
56704,57794059,5
11333,12119039,5
2390,63924621,5
95705,63924621,5
1962,63924621,5
24822,63924621,5
79830,63924621,5
25585,51492000,5
48036,51492000,5
79757,51492000,5
20060,51492000,5
93019,51492000,5
37851,51492000,5
73826,51492000,5
26425,49311355,5
94258,49311355,5
114622,49311355,5
94151,49311355,5
68621,49311355,5
95471,49311355,5
58528,49311355,5
92943,49311355,5
121326,49311355,5
76063,49311355,5
117888,49311355,5
96613,49311355,5
131021,49311355,5
91702,49311355,3
116998,49311355,5
124279,49311355,5
66134,49311355,5
118663,49311355,5
99316,49311355,5
47917,49311355,5
49873,49311355,5
84910,49311355,5
125240,49311355,5
119397,49311355,5
30255,58340173,5
93023,58340173,5
108238,58340173,5
117666,58340173,5
19931,58340173,5
5833,58340173,5
65887,58340173,5
45589,54383647,5
11324,54383647,5
113724,54383647,5
48036,54383647,5
63294,54383647,5
63883,54383647,5
114449,54383647,5
57315,54383647,5
13767,54383647,5
124279,54383647,5
113826,54383647,5
55580,54383647,5
43349,54383647,5
82888,54383647,5
99316,50350077,5
95471,50350077,5
48036,50350077,5
118189,50350077,5
94151,50350077,5
68621,50350077,5
49873,50350077,5
58528,50350077,5
92943,50350077,5
76063,50350077,5
121326,50350077,5
117888,50350077,5
131021,50350077,5
96613,50350077,5
116998,50350077,5
116961,50350077,5
55948,50350077,5
71298,50350077,5
119397,50350077,5
66134,50350077,5
99092,50350077,5
118663,50350077,5
47917,50350077,5
84910,50350077,5
11324,50350077,5
58234,56452874,5
121048,56452874,5
129875,56452874,5
121326,56452874,5
12647,56452874,5
55580,56452874,5
124140,56452874,5
96277,56452874,5
24822,56452874,5
116419,13116553,4
6940,13116553,5
31601,13116553,5
24831,13116553,5
45589,60179266,5
65154,60179266,5
81028,60179266,5
71677,60179266,5
209,60179266,5
101109,58359665,5
48036,58359665,5
100113,58359665,5
9727,58359665,5
131021,58359665,5
55394,58359665,5
55948,58359665,5
26481,58359665,5
19931,58359665,5
123815,58359665,5
131583,58695892,5
71298,58695892,5
122632,58695892,5
48036,58695892,5
128247,58695892,5
127659,58062996,5
30255,58062996,5
79136,58062996,5
12391,58062996,5
114449,58062996,5
73007,58062996,5
34326,58062996,5
11333,58062996,5
5833,58062996,5
48144,58062996,5
19931,58062996,5
45589,58062996,5
3551,58062996,5
94151,16306339,5
42656,16306339,5
130771,59260761,5
48036,59260761,5
45589,59260761,5
113724,20875301,5
79831,20875301,5
124140,20875301,5
25585,16530712,5
111293,16530712,5
24174,16530712,5
54233,16530712,5
35691,16530712,5
56545,16530712,5
48036,60179271,5
79830,60179271,5
126801,60179271,5
22107,60179271,5
48540,66698577,5
131996,52854770,5
85664,36612792,5
90467,36612792,5
33591,10733034,5
19368,10733034,5
107128,10733034,5
42656,10733034,5
73878,10733034,5
27255,10733034,5
99939,10733034,5
95198,10733034,5
21935,10733034,5
19007,10733034,5
3296,60878105,5
75570,60878105,5
121326,60878105,5
79830,60878105,5
30255,58444772,5
79136,58444772,5
19931,58444772,5
12391,58444772,5
34326,58444772,5
114449,58444772,5
73007,58444772,5
5833,58444772,5
48144,58444772,5
11333,58444772,5
99199,58444772,5
25585,11806671,5
92970,11806671,4
56149,10685711,4
79831,10685711,5
78055,11821857,5
19282,11821857,5
34401,11821857,5
80999,11821857,5
112132,11821857,4
28824,11821857,5
83373,11821857,5
72437,11821857,5
33591,11821857,4
124621,11821857,5
126235,11821857,5
54914,11821857,5
101009,1199401,5
79831,1199401,5
48540,65484225,5
1962,65484225,5
24822,65484225,5
43508,65484223,5
48036,65484223,5
126801,65484223,5
1962,65484223,5
79830,65484223,5
48540,66955371,5
2390,66955371,5
95705,66955371,5
26481,66955371,5
19931,66955371,5
24822,66955371,5
118189,51314912,5
14245,51314912,5
94151,51314912,5
68621,51314912,5
36168,51314912,5
48036,51314912,5
35691,51314912,5
95471,51314912,5
58528,51314912,5
92943,51314912,5
121326,51314912,5
117888,51314912,5
131021,51314912,5
96613,51314912,5
116998,51314912,5
116961,51314912,5
124279,51314912,5
55948,51314912,5
99092,51314912,5
71999,51314912,5
118663,51314912,5
99316,51314912,5
47917,51314912,5
84910,51314912,5
66134,51314912,5
50643,51314912,5
125240,51314912,5
9077,51314912,5
21582,51314912,5
49873,51314912,5
48540,66955375,5
2390,66955375,5
26481,66955375,5
24822,66955375,5
65736,51434658,5
7284,51434658,5
57534,5535273,5
72607,5535273,5
122833,5535273,5
108401,5535273,5
64997,5535273,5
65630,5535273,5
9855,5535273,5
53916,5535273,5
113620,600544,3
7257,600544,5
3946,600544,5
41535,600544,4
164,600544,5
63964,600544,1
56147,20485914,5
123798,20485914,5
48540,67370884,5
24822,67370884,5
43508,67370884,5
48036,49848854,5
3194,49848854,4
134293,49848854,5
23971,49848854,5
65736,49848854,5
27978,49848854,5
103719,49848854,5
56704,49848854,5
6016,49848854,5
43349,49848854,5
72649,49848854,5
36488,49848854,5
28674,59405713,5
129875,59405713,5
101109,58839708,5
48036,58839708,5
26481,58839708,5
100113,58839708,5
9727,58839708,5
131021,58839708,5
55394,58839708,5
126801,58839708,5
101055,58839708,5
128247,58839708,5
5122,55505596,5
22721,55505596,5
48036,55505596,5
65638,55505596,5
51803,55505596,5
27337,55505596,5
79757,55505596,5
20060,55505596,5
82888,55505596,5
93019,55505596,5
37851,55505596,5
108938,949599,5
18314,949599,4
87274,949599,5
56476,949599,5
36398,949599,5
66134,949599,5
96508,949599,5
41535,949599,4
28674,949599,5
65067,949599,5
81889,949599,5
127325,949599,5
54950,949599,5
101109,58340177,5
48540,68267118,5
28223,68267118,5
48036,68267118,5
18620,68267118,5
43508,68267118,5
76063,58973106,5
72978,58973106,4
128770,58973106,5
48036,58973106,5
41535,10084268,4
96508,10084268,5
39396,10084268,5
77680,10084268,5
44212,10084268,5
121326,10084268,5
30255,59144124,5
79136,59144124,5
45589,59144124,5
28223,59144124,5
114449,59144124,5
3551,59144124,5
22599,31293420,5
48036,68267106,5
58528,68267106,5
48540,62686760,5
29384,60179278,5
72978,60179278,4
28223,60179278,5
48540,58165567,5
108238,58165567,5
92970,58165567,4
123905,58165567,5
28223,68267104,5
126801,68267104,5
43508,68267104,5
48540,67872211,5
43508,67872211,5
63294,57590002,5
75570,57590002,5
57315,57590002,5
13767,57590002,5
113826,57590002,5
55948,57590002,5
21582,57590002,5
55580,57590002,5
16956,57590002,5
82888,57590002,5
72978,57590002,5
48036,57590002,5
22107,51284501,4
18620,51284501,5
120330,51284501,5
103719,58973114,5
134293,58973114,5
48036,58973114,5
6345,58973114,5
47311,58973114,5
23971,58973114,5
19931,58973114,5
37293,58973114,5
3194,58973114,4
53864,51040343,5
22107,51040343,5
48036,51040343,5
18620,51040343,5
84910,51040343,5
50643,51040343,5
87175,51040343,4
56476,14994452,5
14751,14994452,5
11233,14994452,5
27429,14994452,4
101055,14994452,5
209,14994452,5
110303,14994452,5
48540,66698567,5
48036,66698567,5
43508,66698567,5
18620,66698567,5
48540,66452059,5
1962,66452059,5
125461,66452059,5
26425,48963481,5
33591,48963481,5
3194,48963481,4
134293,48963481,5
23971,48963481,5
54233,48963481,5
65736,48963481,5
103719,48963481,5
56704,48963481,5
72649,48963481,5
45589,48963481,5
36488,48963481,5
41535,48583250,5
39396,48583250,5
48036,48583250,5
26425,48583250,5
94151,48583250,5
13629,48583250,5
68621,48583250,5
114622,48583250,5
92943,48583250,5
54742,48583250,5
117888,48583250,5
96613,48583250,5
131021,48583250,5
116998,48583250,5
91702,48583250,3
99316,48583250,5
84910,48583250,5
47917,48583250,5
66134,48583250,5
125240,48583250,5
124279,48583250,5
119397,48583250,5
43508,58726004,5
121048,58726004,5
129875,58726004,5
121326,58726004,5
7432,58726004,5
55580,58726004,5
124140,58726004,5
48036,62686770,5
45589,62686770,5
130771,62686770,5
79054,54737990,5
7583,54737990,5
37293,54737990,4
118185,16530716,5
56476,16530716,5
14657,16530716,5
27429,16530716,5
121404,16530716,5
68459,16530716,5
48540,65484231,5
1135,65484231,5
94151,56029102,5
127359,56029102,5
95471,56029102,5
48036,56029102,5
118189,56029102,4
6345,56029102,5
75570,56029102,5
90467,56029102,5
13767,56029102,5
128247,56029102,5
13698,56029102,5
55948,56029102,5
84495,56029102,3
21582,56029102,5
116998,56029102,4
117888,56029102,5
119397,56029102,5
119698,56029102,5
99316,56029102,5
47917,56029102,5
84910,56029102,5
66134,56029102,5
124845,56029102,5
49873,56029102,5
1135,56029102,4
118663,56029102,5
63883,66452073,5
22337,66452073,5
48540,67370871,5
82888,67370871,5
1135,67370871,5
73007,66955377,5
11333,66955377,5
48540,67872209,5
2390,67872209,5
3296,67872209,5
43508,67872209,5
126801,68267116,5
28223,68267116,5
18620,509618,5
8156,509618,1
2100,509618,5
9050,509618,5
96508,509618,5
62494,509618,5
36980,509618,5
7284,509618,5
65736,509618,5
54233,48313526,5
53864,48313526,5
30255,48313526,5
55252,48313526,4
130324,48313526,5
116180,48313526,5
10980,48313526,5
124131,48313526,5
98763,48313526,5
41535,48035297,5
114622,48035297,5
68621,48035297,5
94151,48035297,5
39396,48035297,5
100572,48035297,5
26425,48035297,5
92943,48035297,5
54742,48035297,5
117888,48035297,5
96613,48035297,5
131021,48035297,5
99316,48035297,5
47917,48035297,5
101109,59402594,5
48036,59402594,5
55394,59402594,5
1962,59402594,5
11233,59402594,5
19931,59402594,5
100113,59402594,5
9727,59402594,5
95471,54378885,5
14245,54378885,5
127359,54378885,5
119698,54378885,5
113724,54378885,5
11324,54378885,5
48036,54378885,5
94151,54378885,5
58528,54378885,5
6345,54378885,5
100391,54378885,5
92943,54378885,5
1135,54378885,5
121326,54378885,5
128770,54378885,5
117888,54378885,5
131021,54378885,5
90467,54378885,5
96613,54378885,5
116998,54378885,5
116961,54378885,5
84495,54378885,5
65154,54378885,5
13698,54378885,5
55948,54378885,5
119397,54378885,5
99092,54378885,5
118663,54378885,5
99316,54378885,5
84910,54378885,5
47917,54378885,5
66134,54378885,5
125240,54378885,5
13767,54378885,5
116474,54378885,5
51734,54378885,5
94482,12489237,5
83480,12489237,4
77672,12489237,5
122833,12489237,5
51527,12489237,5
30255,12489237,5
108401,12489237,5
29721,12489237,5
116180,12489237,5
65630,12489237,5
9855,12489237,5
61755,12489237,5
116208,12489237,5
53916,12489237,5
121326,12489237,5
124279,12489237,5
48540,66452055,5
2390,66452055,5
121326,66452055,5
13012,430787,4
57637,430787,2
116961,430787,5
95471,430787,5
5122,58695878,5
34326,58695878,5
51803,58695878,5
48036,58695878,5
21382,58695878,5
43508,59405726,5
121048,59405726,5
129875,59405726,5
121326,59405726,5
24822,59405726,5
55580,59405726,4
81028,65484221,5
47311,65484221,5
71677,65484221,5
53864,48035345,5
30255,48035345,5
39396,48035345,5
119031,48035345,5
55252,48035345,4
130324,48035345,5
116180,48035345,5
54233,48035345,5
10980,48035345,5
98763,48035345,5
58528,60179276,4
30255,60179276,5
121048,60179276,5
93023,60179276,5
19931,60179276,5
108238,60179276,4
7284,60179276,5
130771,66698581,5
48036,66698581,5
43508,66698581,5
48540,67370863,5
29384,67370863,5
82888,67370863,5
43508,67370863,5
48540,68267108,5
43508,68267108,5
43508,66698573,5
126801,66698573,5
120330,60179270,5
134293,60179270,5
48036,60179270,5
6345,60179270,5
23971,60179270,5
19931,60179270,5
37293,60179270,5
45589,60179270,5
3194,60179270,4
18620,60179270,5
78207,60179270,5
127359,56758251,5
94151,56758251,5
118189,56758251,5
14245,56758251,5
22107,56758251,5
95471,56758251,5
13629,56758251,5
58528,56758251,5
6345,56758251,5
92943,56758251,5
49873,56758251,5
128770,56758251,5
117888,56758251,5
100391,56758251,5
131021,56758251,5
75570,56758251,5
84910,56758251,5
18620,56758251,5
90467,56758251,5
66134,56758251,5
13767,56758251,5
101055,56758251,5
13698,56758251,5
55948,56758251,5
84495,56758251,3
21582,56758251,5
119397,56758251,5
118663,56758251,5
119698,56758251,3
99316,56758251,5
47917,56758251,5
48036,56758251,5
124845,56758251,4
1135,56758251,4
76866,56758251,5
100113,63924615,5
101109,63924615,5
48036,63924615,5
120330,63924615,5
55394,63924615,5
126801,63924615,5
33738,19824204,5
20231,19824204,5
56476,19824204,5
20802,19824204,5
91213,19824204,5
88317,19824204,5
93437,60878132,5
73007,60878132,5
79136,60878132,5
19931,60878132,5
11333,60878132,5
45589,60878132,5
79830,66698575,5
48036,66698575,5
126801,66698575,5
64478,48313524,5
53864,48313524,5
30255,48313524,5
39396,48313524,5
55252,48313524,4
130324,48313524,5
116180,48313524,5
54233,48313524,5
10980,48313524,5
124131,48313524,5
63996,68267110,5
80392,68267110,5
43508,68267110,5
94258,49204089,5
71999,49204089,5
37851,49204089,5
99092,49204089,5
53471,49204089,5
65887,49204089,5
82888,67370861,5
71677,67370861,5
3296,67370861,5
43508,67370861,5
209,67370861,5
81028,67370861,5
65638,59260763,5
48036,59260763,5
79830,59260763,5
29384,59260763,5
18620,59260763,5
55580,59260763,5
128770,59260763,5
126801,59260763,5
37293,600572,3
3946,600572,5
121123,600572,5
101009,600572,5
54233,600572,4
100572,600572,5
118189,57502155,5
95471,57502155,5
58528,57502155,5
92943,57502155,5
49873,57502155,5
128770,57502155,5
71298,57502155,5
100391,57502155,5
131021,57502155,5
75570,57502155,5
18620,57502155,5
90467,57502155,5
66134,57502155,5
13767,57502155,5
55948,57502155,5
21582,57502155,5
84495,57502155,4
119397,57502155,5
16956,57502155,5
119698,57502155,5
128247,57502155,5
99316,57502155,5
47917,57502155,5
124845,57502155,4
84910,57502155,5
48036,57502155,5
118663,57502155,5
48540,65484233,5
29384,65484233,5
101109,66955369,5
48036,66955369,5
26481,66955369,5
55394,66955369,5
19931,66955369,5
126801,66955369,5
1962,66955369,5
130771,56730475,5
18620,56730475,5
48036,56730475,5
57539,56730475,5
132520,56730475,5
22337,56730475,5
47152,56730475,5
76154,56730475,5
16956,56730475,3
79054,56730475,5
79136,56730475,5
6016,56730475,5
44320,56730475,5
5833,56730475,5
71298,56730475,5
99199,56730475,4
61468,56730475,5
76866,56730475,5
82888,67872213,5
3551,67872213,5
43508,67872213,5
73007,67872213,5
11333,67872213,5
76063,66698579,5
5122,13920941,5
56476,13920941,5
83373,13920941,5
25208,13920941,5
15516,13920941,5
42656,13920941,5
9727,13920941,5
59346,13920941,5
130918,13920941,5
93019,13920941,5
43245,13920941,5
92880,13920941,5
118189,58168943,5
49873,58168943,5
2046,58168943,5
58528,58168943,5
48036,58168943,5
128770,58168943,5
117888,58168943,5
100391,58168943,5
131021,58168943,5
18620,58168943,5
90467,58168943,5
66134,58168943,5
13767,58168943,5
57315,58168943,5
55948,58168943,5
26481,58168943,5
84910,58168943,5
119397,58168943,5
22107,58168943,5
119698,58168943,5
93023,58168943,5
118663,58168943,5
124845,58168943,5
82888,67370869,5
134293,67370869,5
48036,67370869,5
43508,67370869,5
23971,67370869,5
18620,67370869,5
43508,65076824,5
121048,65076824,5
3296,65076824,5
58234,65076824,5
121326,65076824,5
129875,65076824,5
1962,65076824,5
24822,65076824,5
118189,58695890,5
127359,58695890,4
2046,58695890,5
58528,58695890,5
48036,58695890,5
26481,58695890,5
93023,58695890,5
128770,58695890,5
117888,58695890,5
84910,58695890,5
100391,58695890,5
131021,58695890,5
21582,58695890,5
118663,58695890,5
119698,58695890,5
18620,58695890,5
90467,58695890,5
66134,58695890,5
65154,58695890,5
57315,58695890,5
128247,58695890,5
22107,58695890,5
124845,58695890,5
84495,58695890,3
63996,66698569,5
80392,66698569,5
130771,58165557,5
24174,58165557,5
132520,58165557,5
30255,58165557,5
68562,58165557,5
76063,58165557,5
72978,58165557,5
71865,58165557,5
55948,58165557,5
26481,58165557,5
18620,58165557,5
124140,58165557,5
48036,58165557,5
124845,58165557,5
123995,58165557,5
134293,65484237,5
48036,65484237,5
18620,65484237,5
19931,65484237,5
23971,65484237,5
48540,66955373,5
132853,66955373,5
45589,66955373,5
48036,66955373,5
57534,35170705,5
108238,35170705,3
118806,35170705,5
94482,35170705,5
760,35170705,5
13151,35170705,5
32906,35170705,4
3194,35170705,5
107599,35170705,5
44839,35170705,5
12545,35170705,5
